row_id,split,target
4048,train,0
4049,train,0
4050,train,0
4051,validation,0
4052,train,0
4053,train,0
4054,train,0
4055,validation,0
4056,train,1
4057,train,1
4058,test,0
4059,train,1
4060,validation,1
4061,test,0
4062,validation,0
4063,test,0
4064,train,0
4065,test,0
4066,validation,0
4067,test,0
4068,train,0
4069,train,0
4070,train,1
4071,train,0
4072,train,1
4073,validation,1
4074,train,0
4075,train,1
4076,validation,0
4077,train,0
4078,train,0
4079,test,1
4080,validation,0
4081,train,0
4082,train,0
4083,train,0
4084,test,0
4085,validation,1
4086,train,0
4087,validation,0
4088,train,0
4089,test,0
4090,test,0
4091,train,0
4092,train,0
4093,train,0
4094,train,0
4095,train,1
4096,test,0
4097,test,0
4098,train,0
4099,train,1
4100,train,0
4101,train,0
4102,train,0
4103,test,0
4104,validation,0
4105,train,0
4106,train,1
4107,train,1
4108,train,1
4109,train,0
4110,test,1
4111,train,1
4112,train,1
4113,train,0
4114,validation,1
4115,train,1
4116,test,0
4117,train,0
4118,train,0
4119,test,1
4120,validation,0
4121,train,0
4122,train,0
4123,train,1
4124,train,0
4125,train,0
4126,train,0
4127,validation,0
4128,train,0
4129,train,0
4130,train,0
4131,train,1
4132,test,0
4133,test,0
4134,train,1
4135,train,0
4136,train,0
4137,train,0
4138,test,0
4139,train,0
4140,test,0
4141,train,1
4142,train,1
4143,train,1
4144,train,0
4145,train,0
4146,validation,0
4147,train,0
4148,train,0
4149,test,1
4150,train,1
4151,test,0
4152,train,1
4153,validation,0
4154,train,0
4155,train,0
4156,train,0
4157,test,1
4158,train,1
4159,train,0
4160,train,0
4161,validation,0
4162,train,1
4163,train,1
4164,test,0
4165,train,1
4166,train,0
4167,validation,0
4168,train,1
4169,train,0
4170,train,0
4171,train,0
4172,train,0
4173,train,1
4174,train,0
4175,train,1
4176,train,0
4177,train,0
4178,train,0
4179,test,0
4180,test,1
4181,validation,1
4182,train,0
4183,train,0
4184,train,0
4185,train,0
4186,validation,0
4187,train,0
4188,train,0
4189,train,1
4190,train,0
4191,train,0
4192,train,1
4193,train,0
4194,train,0
4195,train,0
4196,train,0
4197,train,0
4198,train,0
4199,validation,0
4200,test,1
4201,train,1
4202,test,0
4203,train,0
4204,train,0
4205,test,0
4206,train,1
4207,validation,1
4208,validation,1
4209,validation,0
4210,validation,0
4211,train,0
4212,train,1
4213,train,0
4214,test,1
4215,train,0
4216,train,0
4217,validation,0
4218,train,0
4219,train,1
4220,test,1
4221,train,1
4222,train,0
4223,train,0
4224,train,0
4225,test,1
4226,test,0
4227,train,0
4228,train,1
4229,test,0
4230,validation,0
4231,train,0
4232,train,0
4233,validation,1
4234,validation,0
4235,train,0
4236,test,0
4237,train,0
4238,train,0
4239,validation,0
4240,train,0
4241,train,0
4242,train,0
4243,train,0
4244,train,0
4245,test,0
4246,train,0
4247,validation,0
4248,train,0
4249,train,1
4250,test,0
4251,validation,1
4252,train,0
4253,validation,1
4254,train,0
4255,validation,0
4256,train,0
4257,train,1
4258,train,0
4259,test,0
4260,train,0
4261,train,0
4262,train,0
4263,train,0
4264,validation,1
4265,test,0
4266,test,0
4267,train,0
4268,train,0
4269,train,1
4270,train,0
4271,train,0
4272,test,0
4273,train,0
4274,validation,1
4275,test,1
4276,train,0
4277,train,0
4278,train,0
4279,validation,0
4280,test,0
4281,train,0
4282,train,0
4283,validation,1
4284,train,1
4285,train,0
4286,train,0
4287,test,0
4288,test,0
4289,validation,1
4290,train,0
4291,train,0
4292,test,1
4293,train,1
4294,test,0
4295,validation,1
4296,train,1
4297,train,0
4298,train,0
4299,train,0
4300,train,0
4301,train,0
4302,train,0
4303,test,0
4304,train,0
4305,train,1
4306,validation,0
4307,train,1
4308,train,1
4309,train,0
4310,train,0
4311,validation,1
4312,train,0
4313,train,0
4314,test,0
4315,test,0
4316,train,0
4317,test,1
4318,test,0
4319,train,0
4320,train,0
4321,train,0
4322,train,0
4323,validation,0
4324,train,0
4325,train,0
4326,train,1
4327,train,0
4328,train,0
4329,test,0
4330,train,0
4331,train,0
4332,train,0
4333,test,1
4334,validation,0
4335,train,0
4336,train,1
4337,test,1
4338,train,1
4339,train,0
4340,train,0
4341,train,0
4342,validation,0
4343,test,0
4344,validation,0
4345,train,0
4346,test,0
4347,train,0
4348,train,1
4349,validation,0
4350,test,0
4351,train,0
4352,train,0
4353,train,1
4354,train,0
4355,train,0
4356,validation,0
4357,validation,0
4358,train,1
4359,train,1
4360,train,1
4361,train,0
4362,train,0
4363,train,1
4364,train,0
4365,train,0
4366,train,0
4367,test,0
4368,test,0
4369,test,1
4370,validation,1
4371,train,0
4372,test,0
4373,train,0
4374,train,0
4375,test,0
4376,validation,0
4377,validation,0
4378,train,0
4379,validation,0
4380,test,1
4381,validation,0
4382,test,0
4383,train,0
4384,test,0
4385,train,0
4386,train,1
4387,train,0
4388,train,0
4389,train,0
4390,validation,0
4391,train,0
4392,train,1
4393,train,0
4394,validation,1
4395,train,0
4396,train,0
4397,train,1
4398,train,0
4399,train,0
4400,train,0
4401,validation,1
4402,test,0
4403,train,0
4404,train,0
4405,train,1
4406,train,0
4407,test,0
4408,test,0
4409,train,0
4410,test,0
4411,train,0
4412,train,0
4413,train,0
4414,train,1
4415,train,0
4416,train,1
4417,validation,0
4418,validation,0
4419,train,0
4420,train,0
4421,test,0
4422,train,0
4423,train,0
4424,test,1
4425,train,1
4426,train,1
4427,train,0
4428,validation,0
4429,train,1
4430,train,1
4431,train,1
4432,train,0
4433,train,0
4434,train,0
4435,train,0
4436,test,0
4437,validation,0
4438,train,0
4439,test,0
4440,train,0
4441,validation,0
4442,train,0
4443,train,0
4444,train,0
4445,train,0
4446,validation,0
4447,train,0
4448,train,0
4449,train,0
4450,train,0
4451,train,0
4452,train,1
4453,validation,0
4454,validation,1
4455,train,1
4456,validation,0
4457,train,0
4458,train,0
4459,train,1
4460,train,1
4461,train,1
4462,train,0
4463,train,0
4464,train,0
4465,validation,0
4466,train,0
4467,test,0
4468,test,0
4469,train,1
4470,test,0
4471,train,0
4472,train,1
4473,train,0
4474,train,0
4475,train,1
4476,validation,0
4477,train,0
4478,train,0
4479,train,0
4480,train,0
4481,train,0
4482,train,0
4483,train,0
4484,train,0
4485,train,0
4486,train,0
4487,test,0
4488,validation,0
4489,train,0
4490,train,1
4491,train,0
4492,test,0
4493,train,0
4494,validation,0
4495,train,0
4496,train,1
4497,test,0
4498,train,1
4499,train,1
4500,test,0
4501,test,0
4502,train,0
4503,test,0
4504,validation,0
4505,train,0
4506,train,0
4507,train,0
4508,train,0
4509,train,0
4510,validation,0
4511,train,1
4512,train,1
4513,train,0
4514,test,0
4515,train,0
4516,train,0
4517,validation,0
4518,train,1
4519,test,0
4520,train,0
4521,validation,1
4522,train,0
4523,train,0
4524,validation,1
4525,test,0
4526,validation,1
4527,train,0
4528,train,0
4529,test,1
4530,validation,0
4531,train,0
4532,train,0
4533,train,0
4534,test,1
4535,test,0
4536,train,0
4537,train,1
4538,test,0
4539,train,0
4540,train,0
4541,train,0
4542,train,1
4543,train,0
4544,validation,0
4545,train,0
4546,train,0
4547,train,0
4548,train,0
4549,train,0
4550,validation,0
4551,test,1
4552,test,0
4553,train,0
4554,validation,0
4555,train,0
4556,train,0
4557,train,1
4558,train,0
4559,train,0
4560,train,0
4561,train,0
4562,validation,1
4563,train,0
4564,train,1
4565,validation,1
4566,train,1
4567,train,1
4568,validation,0
4569,train,1
4570,validation,0
4571,test,0
4572,train,0
4573,validation,0
4574,train,1
4575,train,0
4576,test,1
4577,test,1
4578,train,1
4579,train,0
4580,train,0
4581,train,0
4582,validation,0
4583,train,1
4584,test,0
4585,train,0
4586,train,0
4587,train,0
4588,train,1
4589,test,0
4590,train,0
4591,test,0
4592,train,1
4593,train,0
4594,test,0
4595,validation,0
4596,validation,0
4597,train,1
4598,test,0
4599,validation,0
4600,train,0
4601,test,1
4602,train,0
4603,train,1
4604,train,1
4605,train,0
4606,test,0
4607,validation,0
4608,train,0
4609,validation,1
4610,validation,1
4611,train,0
4612,train,1
4613,train,0
4614,train,0
4615,train,1
4616,train,1
4617,test,1
4618,train,1
4619,train,0
4620,train,0
4621,train,0
4622,train,1
4623,train,0
4624,train,1
4625,test,1
4626,train,1
4627,train,0
4628,train,0
4629,train,0
4630,train,0
4631,train,1
4632,train,0
4633,train,0
4634,train,0
4635,validation,0
4636,test,1
4637,validation,0
4638,train,0
4639,train,1
4640,train,0
4641,validation,0
4642,train,0
4643,train,0
4644,test,1
4645,test,0
4646,train,0
4647,train,0
4648,train,0
4649,validation,1
4650,train,1
4651,train,0
4652,train,0
4653,train,0
4654,train,0
4655,train,0
4656,train,0
4657,test,0
4658,test,1
4659,train,1
4660,train,0
4661,train,0
4662,train,0
4663,train,1
4664,validation,0
4665,test,0
4666,train,0
4667,train,0
4668,train,0
4669,train,0
4670,train,0
4671,train,0
4672,train,0
4673,train,1
4674,train,0
4675,train,0
4676,validation,0
4677,train,0
4678,validation,0
4679,train,0
4680,train,0
4681,test,1
4682,train,0
4683,test,0
4684,train,0
4685,test,0
4686,train,0
4687,test,0
4688,test,0
4689,validation,0
4690,test,0
4691,train,0
4692,train,0
4693,train,0
4694,train,0
4695,train,0
4696,train,1
4697,train,1
4698,train,0
4699,train,1
4700,train,0
4701,train,0
4702,train,0
4703,train,0
4704,validation,1
4705,validation,1
4706,train,0
4707,test,0
4708,train,0
4709,train,0
4710,train,0
4711,validation,0
4712,train,0
4713,test,0
4714,train,1
4715,validation,0
4716,train,0
4717,validation,1
4718,validation,1
4719,train,0
4720,train,0
4721,train,0
4722,train,0
4723,train,0
4724,train,0
4725,train,0
4726,train,0
4727,train,0
4728,test,1
4729,train,0
4730,test,1
4731,validation,0
4732,train,0
4733,train,0
4734,train,1
4735,train,0
4736,train,0
4737,train,0
4738,train,1
4739,train,1
4740,train,0
4741,train,0
4742,train,1
4743,train,1
4744,train,0
4745,train,0
4746,train,0
4747,train,0
4748,test,0
4749,validation,0
4750,train,1
4751,validation,1
4752,train,0
4753,train,0
4754,train,0
4755,validation,0
4756,train,0
4757,train,0
4758,train,0
4759,train,1
4760,test,0
4761,test,0
4762,train,0
4763,train,0
4764,train,0
4765,train,0
4766,train,0
4767,test,0
4768,test,0
4769,test,0
4770,train,0
4771,train,1
4772,train,0
4773,test,1
4774,train,0
4775,test,1
4776,train,0
4777,train,0
4778,train,0
4779,train,0
4780,train,0
4781,train,1
4782,validation,0
4783,train,0
4784,train,1
4785,train,0
4786,train,0
4787,train,1
4788,train,0
4789,train,0
4790,train,0
4791,train,0
4792,train,0
4793,validation,0
4794,validation,0
4795,test,1
4796,train,0
4797,train,0
4798,validation,0
4799,train,0
4800,train,0
4801,train,0
4802,test,1
4803,train,0
4804,test,0
4805,train,0
4806,validation,0
4807,test,0
4808,train,0
4809,train,0
4810,train,0
4811,train,1
4812,train,0
4813,validation,0
4814,train,0
4815,train,0
4816,validation,0
4817,train,0
4818,validation,0
4819,train,0
4820,train,0
4821,train,1
4822,train,0
4823,test,1
4824,train,0
4825,train,1
4826,validation,1
4827,train,1
4828,train,0
4829,train,1
4830,validation,0
4831,train,0
4832,test,1
4833,train,0
4834,train,0
4835,train,1
4836,train,0
4837,test,0
4838,train,0
4839,train,0
4840,train,1
4841,train,0
4842,train,0
4843,train,0
4844,train,0
4845,train,0
4846,validation,0
4847,validation,0
4848,train,0
4849,train,0
4850,validation,0
4851,test,0
4852,train,0
4853,train,0
4854,train,1
4855,train,0
4856,train,0
4857,train,0
4858,test,1
4859,train,1
4860,train,0
4861,train,0
4862,train,0
4863,train,0
4864,train,1
4865,test,0
4866,train,1
4867,train,0
4868,train,1
4869,train,0
4870,test,1
4871,train,0
4872,test,0
4873,validation,1
4874,train,0
4875,validation,0
4876,train,0
4877,train,0
4878,train,0
4879,train,0
4880,test,0
4881,train,0
4882,train,0
4883,train,0
4884,train,1
4885,train,0
4886,test,0
4887,test,0
4888,train,0
4889,validation,0
4890,validation,0
4891,train,1
4892,train,0
4893,train,0
4894,train,0
4895,test,0
4896,train,0
4897,train,0
4898,test,1
4899,test,0
4900,train,1
4901,train,0
4902,test,0
4903,train,1
4904,train,1
4905,train,1
4906,train,0
4907,train,0
4908,train,0
4909,validation,0
4910,train,0
4911,train,0
4912,train,0
4913,train,0
4914,train,0
4915,train,0
4916,train,0
4917,validation,0
4918,validation,0
4919,train,0
4920,test,0
4921,train,0
4922,train,0
4923,test,0
4924,train,0
4925,train,0
4926,test,0
4927,train,0
4928,train,0
4929,train,1
4930,test,0
4931,train,0
4932,test,1
4933,validation,0
4934,test,0
4935,train,0
4936,test,0
4937,train,1
4938,train,0
4939,train,0
4940,train,0
4941,train,0
4942,train,1
4943,train,1
4944,train,0
4945,train,0
4946,train,0
4947,train,0
4948,train,1
4949,train,0
4950,train,0
4951,train,0
4952,train,0
4953,train,0
4954,test,0
4955,train,0
4956,train,0
4957,train,0
4958,validation,0
4959,train,1
4960,train,0
4961,validation,0
4962,test,0
4963,train,0
4964,train,0
4965,train,0
4966,train,0
4967,test,1
4968,train,1
4969,train,0
4970,train,0
4971,train,1
4972,train,1
4973,validation,0
4974,train,0
4975,train,0
4976,validation,0
4977,validation,1
4978,train,1
4979,train,0
4980,train,0
4981,train,1
4982,train,1
4983,train,0
4984,train,1
4985,test,0
4986,train,0
4987,train,0
4988,train,0
4989,validation,0
4990,train,0
4991,test,1
4992,test,0
4993,train,0
4994,train,0
4995,train,0
4996,train,0
4997,test,0
4998,validation,0
4999,validation,0
5000,train,0
5001,validation,0
5002,validation,1
5003,train,0
5004,train,0
5005,train,0
5006,validation,0
5007,validation,0
5008,train,0
5009,train,0
5010,train,1
5011,train,0
5012,train,0
5013,validation,1
5014,train,0
5015,train,0
5016,validation,1
5017,validation,0
5018,train,1
5019,test,0
5020,validation,0
5021,train,0
5022,train,1
5023,train,1
5024,test,0
5025,train,0
5026,train,0
5027,train,0
5028,test,0
5029,validation,0
5030,validation,0
5031,validation,0
5032,train,1
5033,test,0
5034,train,0
5035,train,0
5036,test,0
5037,train,1
5038,train,0
5039,train,0
5040,train,0
5041,train,0
5042,train,0
5043,train,1
5044,train,0
5045,validation,0
5046,train,0
5047,test,0
5048,train,0
5049,train,1
5050,validation,0
5051,train,0
5052,train,0
5053,train,0
5054,train,0
5055,train,0
5056,test,1
5057,train,0
5058,train,0
5059,train,0
5060,train,0
5061,train,0
5062,train,0
5063,train,0
5064,train,0
5065,validation,0
5066,train,0
5067,train,1
5068,train,0
5069,train,1
5070,train,0
5071,train,0
5072,test,0
5073,validation,0
5074,train,0
5075,validation,0
5076,train,0
5077,train,0
5078,test,0
5079,train,0
5080,train,1
5081,train,0
5082,train,0
5083,test,1
5084,train,1
5085,train,0
5086,train,0
5087,train,0
5088,train,0
5089,train,0
5090,train,0
5091,test,1
5092,test,0
5093,train,1
5094,validation,0
5095,validation,0
5096,train,1
5097,train,0
5098,train,0
5099,validation,1
5100,validation,1
5101,train,0
5102,train,0
5103,train,0
5104,train,0
5105,train,0
5106,train,1
5107,train,0
5108,train,0
5109,train,0
5110,test,0
5111,train,0
5112,train,1
5113,train,1
5114,train,1
5115,train,0
5116,train,0
5117,train,0
5118,train,0
5119,train,0
5120,train,0
5121,train,0
5122,train,0
5123,train,1
5124,train,1
5125,test,0
5126,train,0
5127,test,0
5128,test,1
5129,validation,0
5130,validation,0
5131,train,1
5132,train,1
5133,train,0
5134,train,1
5135,train,1
5136,train,1
5137,train,0
5138,train,0
5139,validation,1
5140,train,1
5141,train,0
5142,validation,1
5143,train,0
5144,validation,0
5145,train,0
5146,validation,0
5147,train,0
5148,test,1
5149,train,1
5150,train,0
5151,train,0
5152,train,0
5153,train,1
5154,train,1
5155,train,0
5156,train,0
5157,validation,0
5158,test,0
5159,train,0
5160,validation,0
5161,train,0
5162,train,0
5163,train,0
5164,train,0
5165,train,1
5166,validation,0
5167,train,0
5168,test,0
5169,validation,1
5170,train,0
5171,train,0
5172,validation,0
5173,train,0
5174,train,0
5175,train,0
5176,train,0
5177,train,1
5178,train,1
5179,validation,0
5180,validation,0
5181,test,0
5182,train,0
5183,validation,0
5184,validation,0
5185,train,0
5186,test,1
5187,train,0
5188,train,0
5189,test,0
5190,train,0
5191,train,1
5192,train,0
5193,train,0
5194,validation,0
5195,test,0
5196,train,0
5197,train,0
5198,train,0
5199,train,0
5200,train,1
5201,train,1
5202,train,0
5203,train,1
5204,train,0
5205,train,1
5206,train,1
5207,test,1
5208,test,0
5209,train,0
5210,train,0
5211,train,1
5212,train,0
5213,train,0
5214,train,1
5215,validation,0
5216,test,0
5217,train,1
5218,train,0
5219,train,0
5220,train,0
5221,test,0
5222,test,1
5223,train,0
5224,test,0
5225,train,0
5226,train,0
5227,train,1
5228,train,0
5229,train,0
5230,validation,0
5231,train,0
5232,train,1
5233,test,0
5234,train,1
5235,train,0
5236,train,0
5237,train,0
5238,validation,1
5239,train,0
5240,train,0
5241,train,0
5242,test,1
5243,test,0
5244,train,0
5245,train,0
5246,train,0
5247,validation,0
5248,train,0
5249,train,0
5250,train,1
5251,test,0
5252,train,0
5253,train,0
5254,train,0
5255,train,0
5256,train,0
5257,train,0
5258,train,0
5259,train,0
5260,train,0
5261,train,0
5262,train,0
5263,train,0
5264,validation,0
5265,train,0
5266,test,0
5267,validation,0
5268,train,0
5269,train,0
5270,train,1
5271,train,0
5272,train,0
5273,train,0
5274,validation,0
5275,train,0
5276,train,0
5277,train,0
5278,train,0
5279,train,0
5280,test,1
5281,test,0
5282,train,0
5283,train,0
5284,test,0
5285,train,0
5286,train,0
5287,test,1
5288,test,1
5289,train,1
5290,train,1
5291,train,0
5292,train,0
5293,train,0
5294,train,0
5295,validation,0
5296,train,1
5297,test,1
5298,train,1
5299,train,0
5300,validation,0
5301,train,0
5302,validation,0
5303,test,0
5304,train,0
5305,train,0
5306,train,0
5307,test,0
5308,train,0
5309,train,1
5310,train,0
5311,train,1
5312,train,0
5313,train,1
5314,train,1
5315,train,0
5316,train,1
5317,train,0
5318,test,0
5319,train,0
5320,train,0
5321,train,1
5322,test,0
5323,train,0
5324,train,0
5325,train,0
5326,train,0
5327,train,0
5328,validation,0
5329,train,0
5330,train,0
5331,test,0
5332,train,1
5333,train,0
5334,train,0
5335,train,0
5336,train,0
5337,train,0
5338,validation,0
5339,validation,1
5340,train,1
5341,train,1
5342,train,0
5343,train,1
5344,train,0
5345,train,0
5346,train,0
5347,test,0
5348,validation,0
5349,train,0
5350,train,0
5351,train,0
5352,train,1
5353,train,0
5354,train,0
5355,train,1
5356,test,0
5357,train,1
5358,train,0
5359,train,0
5360,train,1
5361,validation,0
5362,train,0
5363,train,0
5364,train,0
5365,train,0
5366,train,0
5367,train,1
5368,train,0
5369,test,0
5370,train,1
5371,train,0
5372,train,0
5373,train,0
5374,train,0
5375,train,0
5376,validation,0
5377,train,1
5378,validation,0
5379,test,0
5380,train,0
5381,test,0
5382,train,0
5383,train,0
5384,test,1
5385,train,0
5386,validation,0
5387,train,0
5388,test,0
5389,train,1
5390,validation,1
5391,train,0
5392,train,0
5393,train,1
5394,validation,0
5395,validation,1
5396,train,0
5397,train,0
5398,train,0
5399,train,0
5400,train,1
5401,test,0
5402,test,0
5403,train,0
5404,test,0
5405,validation,0
5406,test,0
5407,train,0
5408,test,0
5409,train,0
5410,train,0
5411,train,1
5412,train,0
5413,train,1
5414,test,0
5415,test,0
5416,train,0
5417,train,0
5418,test,0
5419,test,1
5420,train,0
5421,train,0
5422,train,1
5423,train,0
5424,train,0
5425,train,0
5426,validation,0
5427,train,0
5428,train,0
5429,train,0
5430,train,1
5431,train,1
5432,test,0
5433,train,0
5434,test,0
5435,validation,0
5436,train,1
5437,train,1
5438,train,0
5439,train,0
5440,test,1
5441,train,1
5442,train,0
5443,train,0
5444,test,0
5445,train,0
5446,train,0
5447,train,0
5448,validation,0
5449,train,0
5450,train,0
5451,test,0
5452,train,0
5453,validation,0
5454,train,0
5455,test,0
5456,train,0
5457,validation,0
5458,test,0
5459,train,0
5460,train,0
5461,test,1
5462,validation,0
5463,train,1
5464,train,0
5465,train,0
5466,train,0
5467,train,1
5468,train,1
5469,validation,1
5470,validation,1
5471,train,1
5472,test,0
5473,test,0
5474,train,0
5475,test,0
5476,train,0
5477,train,0
5478,train,1
5479,test,0
5480,validation,0
5481,train,0
5482,train,1
5483,train,1
5484,validation,0
5485,train,1
5486,train,0
5487,train,1
5488,train,0
5489,test,1
5490,validation,0
5491,train,0
5492,test,0
5493,train,0
5494,train,0
5495,train,1
5496,test,0
5497,validation,0
5498,test,1
5499,train,0
5500,validation,1
5501,validation,0
5502,test,0
5503,validation,0
5504,train,0
5505,validation,0
5506,validation,0
5507,train,1
5508,train,1
5509,train,0
5510,train,1
5511,train,0
5512,train,0
5513,train,0
5514,train,0
5515,train,0
5516,train,0
5517,train,1
5518,train,1
5519,test,0
5520,validation,0
5521,train,0
5522,validation,0
5523,train,0
5524,train,0
5525,train,1
5526,train,0
5527,validation,0
5528,train,0
5529,train,0
5530,validation,0
5531,train,0
5532,train,0
5533,train,0
5534,validation,1
5535,train,0
5536,train,1
5537,train,0
5538,train,0
5539,train,0
5540,train,0
5541,validation,0
5542,train,1
5543,train,0
5544,train,0
5545,train,0
5546,train,0
5547,train,0
5548,train,0
5549,train,0
5550,validation,0
5551,train,1
5552,train,0
5553,train,0
5554,train,1
5555,train,1
5556,train,0
5557,test,0
5558,train,1
5559,validation,1
5560,train,0
5561,train,0
5562,train,0
5563,train,0
5564,train,0
5565,train,0
5566,train,1
5567,train,0
5568,validation,1
5569,train,0
5570,train,0
5571,validation,0
5572,train,0
5573,test,0
5574,train,0
5575,train,0
5576,train,0
5577,train,0
5578,test,1
5579,train,1
5580,validation,0
5581,train,1
5582,train,0
5583,test,0
5584,train,1
5585,train,0
5586,train,1
5587,train,1
5588,train,0
5589,train,0
5590,train,0
5591,validation,0
5592,train,0
5593,train,1
5594,train,1
5595,train,1
5596,train,0
5597,test,0
5598,validation,1
5599,train,0
5600,test,1
5601,train,0
5602,train,0
5603,train,0
5604,train,0
5605,test,1
5606,test,0
5607,train,0
5608,train,1
5609,validation,0
5610,test,0
5611,train,0
5612,train,0
5613,train,0
5614,train,0
5615,train,0
5616,train,0
5617,train,0
5618,validation,0
5619,validation,0
5620,validation,0
5621,train,1
5622,train,0
5623,test,0
5624,test,0
5625,train,0
5626,test,0
5627,train,0
5628,validation,0
5629,train,1
5630,train,0
5631,validation,1
5632,train,1
5633,validation,1
5634,train,0
5635,train,0
5636,train,0
5637,train,1
5638,train,0
5639,train,0
5640,validation,1
5641,train,0
5642,train,0
5643,train,0
5644,test,0
5645,validation,0
5646,train,0
5647,train,0
5648,train,0
5649,train,0
5650,train,1
5651,train,0
5652,train,0
5653,train,0
5654,train,0
5655,train,0
5656,train,0
5657,train,1
5658,train,0
5659,train,0
5660,train,0
5661,train,1
5662,train,1
5663,validation,0
5664,train,1
5665,train,0
5666,train,1
5667,train,1
5668,validation,0
5669,test,0
5670,validation,0
5671,train,0
5672,train,0
5673,validation,0
5674,train,1
5675,train,0
5676,train,0
5677,train,0
5678,validation,0
5679,train,0
5680,train,0
5681,test,0
5682,train,1
5683,validation,1
5684,train,0
5685,validation,0
5686,train,1
5687,test,0
5688,validation,0
5689,validation,0
5690,train,1
5691,validation,0
5692,train,0
5693,train,0
5694,train,0
5695,train,0
5696,train,0
5697,train,0
5698,train,0
5699,train,0
5700,validation,0
5701,train,0
5702,train,1
5703,train,0
5704,validation,1
5705,train,0
5706,test,0
5707,train,1
5708,train,1
5709,validation,0
5710,train,0
5711,test,0
5712,train,1
5713,train,1
5714,validation,1
5715,test,0
5716,validation,0
5717,train,0
5718,train,1
5719,train,0
5720,train,0
5721,train,0
5722,validation,0
5723,train,0
5724,train,0
5725,train,1
5726,train,0
5727,train,0
5728,validation,0
5729,train,0
5730,train,0
5731,train,0
5732,train,0
5733,test,0
5734,validation,1
5735,test,1
5736,train,0
5737,train,0
5738,train,0
5739,train,0
5740,train,0
5741,train,0
5742,train,0
5743,train,0
5744,test,0
5745,validation,0
5746,train,1
5747,validation,0
5748,validation,0
5749,train,0
5750,validation,0
5751,validation,1
5752,validation,0
5753,train,0
5754,train,1
5755,train,1
5756,validation,1
5757,train,1
5758,train,0
5759,train,0
5760,train,0
5761,train,0
5762,train,0
5763,train,0
5764,train,0
5765,train,0
5766,train,0
5767,train,0
5768,train,0
5769,validation,1
5770,train,1
5771,train,0
5772,train,1
5773,train,0
5774,validation,0
5775,validation,0
5776,train,1
5777,test,1
5778,train,0
5779,test,0
5780,train,0
5781,validation,0
5782,train,0
5783,train,0
5784,train,1
5785,train,0
5786,train,0
5787,train,0
5788,train,1
5789,train,0
5790,train,0
5791,train,0
5792,validation,0
5793,train,0
5794,test,0
5795,train,0
5796,train,1
5797,train,0
5798,train,0
5799,train,0
5800,train,0
5801,test,0
5802,train,1
5803,test,0
5804,train,0
5805,validation,0
5806,validation,0
5807,train,0
5808,train,0
5809,train,0
5810,train,0
5811,train,0
5812,train,0
5813,train,1
5814,test,1
5815,train,0
5816,train,0
5817,train,1
5818,validation,1
5819,train,0
5820,train,0
5821,train,0
5822,train,0
5823,train,0
5824,train,0
5825,train,0
5826,test,0
5827,train,0
5828,train,0
5829,test,0
5830,train,0
5831,train,0
5832,train,0
5833,train,0
5834,train,0
5835,train,0
5836,train,0
5837,train,0
5838,validation,0
5839,test,1
5840,train,1
5841,train,1
5842,test,0
5843,train,0
5844,train,0
5845,test,0
5846,train,1
5847,validation,1
5848,test,0
5849,train,1
5850,train,0
5851,validation,0
5852,train,1
5853,train,0
5854,train,0
5855,test,0
5856,train,0
5857,train,0
5858,validation,0
5859,train,0
5860,train,0
5861,train,0
5862,train,0
5863,validation,0
5864,test,1
5865,train,0
5866,train,0
5867,test,0
5868,validation,0
5869,train,0
5870,test,0
5871,train,0
5872,train,1
5873,train,0
5874,train,1
5875,test,0
5876,validation,1
5877,test,0
5878,train,1
5879,test,0
5880,validation,1
5881,validation,0
5882,test,0
5883,validation,1
5884,test,0
5885,train,1
5886,validation,0
5887,train,0
5888,test,0
5889,train,1
5890,validation,0
5891,test,1
5892,train,0
5893,train,0
5894,train,0
5895,train,0
5896,validation,0
5897,test,1
5898,validation,0
5899,train,0
5900,train,0
5901,validation,0
5902,train,0
5903,validation,0
5904,validation,0
5905,train,1
5906,train,1
5907,train,0
5908,train,1
5909,test,0
5910,train,0
5911,train,0
5912,train,0
5913,train,0
5914,train,0
5915,train,0
5916,train,0
5917,train,0
5918,train,1
5919,train,0
5920,validation,0
5921,validation,1
5922,test,1
5923,train,0
5924,validation,0
5925,train,1
5926,validation,0
5927,test,1
5928,train,0
5929,train,0
5930,test,0
5931,train,0
5932,validation,0
5933,test,0
5934,train,1
5935,train,0
5936,validation,0
5937,train,1
5938,train,0
5939,validation,1
5940,train,0
5941,train,0
5942,train,0
5943,train,0
5944,train,1
5945,validation,0
5946,test,0
5947,train,0
5948,train,1
5949,test,0
5950,train,0
5951,train,1
5952,train,0
5953,train,1
5954,validation,0
5955,test,0
5956,train,0
5957,train,0
5958,validation,1
5959,train,1
5960,test,0
5961,train,1
5962,train,0
5963,train,0
5964,train,0
5965,test,0
5966,train,0
5967,train,0
5968,train,0
5969,validation,1
5970,train,0
5971,train,0
5972,train,1
5973,train,0
5974,train,0
5975,validation,1
5976,train,0
5977,validation,1
5978,train,0
5979,test,0
5980,train,0
5981,train,0
5982,train,0
5983,train,1
5984,test,0
5985,train,0
5986,test,0
5987,train,0
5988,train,1
5989,train,1
5990,validation,0
5991,train,0
5992,train,0
5993,train,0
5994,train,0
5995,train,0
5996,train,0
5997,test,0
5998,test,1
5999,validation,0
6000,train,1
6001,train,1
6002,train,0
